group	x	y	showSelected2	row_in_group	na_group
1	0	-0.194821760696924	1.33333333333333	1	0
1	0.0631475910269305	-0.100417654496054	1.33333333333333	2	0
1	0.126295182053861	-0.00989688088323337	1.33333333333333	3	0
1	0.189442773080792	0.0767405601415401	1.33333333333333	4	0
1	0.252590364107722	0.159494668578265	1.33333333333333	5	0
1	0.315737955134653	0.238365444426943	1.33333333333333	6	0
1	0.378885546161583	0.313352887687571	1.33333333333333	7	0
1	0.442033137188514	0.384456998360152	1.33333333333333	8	0
1	0.505180728215444	0.451677776444685	1.33333333333333	9	0
1	0.568328319242375	0.515015221941169	1.33333333333333	10	0
1	0.631475910269305	0.574469334849605	1.33333333333333	11	0
1	0.694623501296236	0.630040115169994	1.33333333333333	12	0
1	0.757771092323166	0.681727562902334	1.33333333333333	13	0
1	0.820918683350097	0.729531678046626	1.33333333333333	14	0
1	0.884066274377027	0.773452460602869	1.33333333333333	15	0
1	0.947213865403958	0.813489910571065	1.33333333333333	16	0
1	1.01036145643089	0.849644027951213	1.33333333333333	17	0
1	1.07350904745782	0.881914812743312	1.33333333333333	18	0
1	1.13665663848475	0.910302264947364	1.33333333333333	19	0
1	1.19980422951168	0.934806384563367	1.33333333333333	20	0
1	1.26295182053861	0.955427171591322	1.33333333333333	21	0
1	1.32609941156554	0.972164626031229	1.33333333333333	22	0
1	1.38924700259247	0.985018747883087	1.33333333333333	23	0
1	1.4523945936194	0.993989537146898	1.33333333333333	24	0
1	1.51554218464633	0.999076993822661	1.33333333333333	25	0
1	1.57868977567326	1.00028111791038	1.33333333333333	26	0
1	1.64183736670019	0.997601909410041	1.33333333333333	27	0
1	1.70498495772712	0.991039368321659	1.33333333333333	28	0
1	1.76813254875405	0.980593494645229	1.33333333333333	29	0
1	1.83128013978099	0.966264288380751	1.33333333333333	30	0
1	1.89442773080792	0.948051749528225	1.33333333333333	31	0
1	1.95757532183485	0.925955878087651	1.33333333333333	32	0
1	2.02072291286178	0.899976674059028	1.33333333333333	33	0
1	2.08387050388871	0.870114137442358	1.33333333333333	34	0
1	2.14701809491564	0.836368268237639	1.33333333333333	35	0
1	2.21016568594257	0.798739066444872	1.33333333333333	36	0
1	2.2733132769695	0.757226532064057	1.33333333333333	37	0
1	2.33646086799643	0.711830665095193	1.33333333333333	38	0
1	2.39960845902336	0.662551465538282	1.33333333333333	39	0
1	2.46275605005029	0.609388933393323	1.33333333333333	40	0
1	2.52590364107722	0.552343068660315	1.33333333333333	41	0
