group	x	y	showSelected2	row_in_group	na_group
1	7.38826815015087	1.98575587913974	1.33333333333333	118	117
1	7.4514157411778	1.92572564574559	1.33333333333333	119	117
1	7.51456333220473	1.86559661741268	1.33333333333333	120	117
1	7.57771092323166	1.80536879414103	1.33333333333333	121	117
1	7.64085851425859	1.74504217593062	1.33333333333333	122	117
1	7.70400610528552	1.68461676278146	1.33333333333333	123	117
1	7.76715369631245	1.62409255469355	1.33333333333333	124	117
1	7.83030128733938	1.56346955166689	1.33333333333333	125	117
1	7.89344887836631	1.50274775370148	1.33333333333333	126	117
1	7.95659646939325	1.44192716079731	1.33333333333333	127	117
1	8.01974406042018	1.3810077729544	1.33333333333333	128	117
1	8.08289165144711	1.31998959017273	1.33333333333333	129	117
1	8.14603924247404	1.25887261245231	1.33333333333333	130	117
1	8.20918683350097	1.19765683979314	1.33333333333333	131	117
1	8.2723344245279	1.13634227219522	1.33333333333333	132	117
1	8.33548201555483	1.07492890965855	1.33333333333333	133	117
1	8.39862960658176	1.01341675218312	1.33333333333333	134	117
1	8.46177719760869	0.951805799768947	1.33333333333333	135	117
1	8.52492478863562	0.890096052416022	1.33333333333333	136	117
1	8.58807237966255	0.828287510124343	1.33333333333333	137	117
1	8.65121997068948	0.766380172893915	1.33333333333333	138	117
1	8.71436756171641	0.704374040724733	1.33333333333333	139	117
1	8.77751515274334	0.6422691136168	1.33333333333333	140	117
1	8.84066274377027	0.580065391570118	1.33333333333333	141	117
1	8.9038103347972	0.517762874584682	1.33333333333333	142	117
1	8.96695792582413	0.455361562660497	1.33333333333333	143	117
1	9.03010551685106	0.392861455797558	1.33333333333333	144	117
1	9.093253107878	0.330262553995869	1.33333333333333	145	117
1	9.15640069890492	0.267564857255429	1.33333333333333	146	117
1	9.21954828993186	0.204768365576237	1.33333333333333	147	117
1	9.28269588095879	0.141873078958295	1.33333333333333	148	117
1	9.34584347198572	0.0788789974015993	1.33333333333333	149	117
1	9.40899106301265	0.0157861209061544	1.33333333333333	150	117
1	9.47213865403958	-0.0474055505280436	1.33333333333333	151	117
1	9.53528624506651	-0.110696016900993	1.33333333333333	152	117
1	9.59843383609344	-0.174085278212692	1.33333333333333	153	117
1	9.66158142712037	-0.237573334463144	1.33333333333333	154	117
1	9.7247290181473	-0.301160185652346	1.33333333333333	155	117
1	9.78787660917423	-0.364845831780301	1.33333333333333	156	117
1	9.85102420020116	-0.428630272847007	1.33333333333333	157	117
1	9.91417179122809	-0.492513508852463	1.33333333333333	158	117
1	9.97731938225502	-0.556495539796672	1.33333333333333	159	117
1	10.040466973282	-0.62057636567963	1.33333333333333	160	117
1	10.1036145643089	-0.684755986501342	1.33333333333333	161	117
1	10.1667621553358	-0.749034402261805	1.33333333333333	162	117
1	10.2299097463627	-0.813411612961018	1.33333333333333	163	117
1	10.2930573373897	-0.877887618598984	1.33333333333333	164	117
1	10.3562049284166	-0.942462419175699	1.33333333333333	165	117
1	10.4193525194435	-1.00713601469117	1.33333333333333	166	117
1	10.4825001104705	-1.07190840514539	1.33333333333333	167	117
1	10.5456477014974	-1.13677959053836	1.33333333333333	168	117
1	10.6087952925243	-1.20174957087008	1.33333333333333	169	117
1	10.6719428835513	-1.26681834614055	1.33333333333333	170	117
1	10.7350904745782	-1.33198591634978	1.33333333333333	171	117
1	10.7982380656051	-1.39725228149775	1.33333333333333	172	117
1	10.861385656632	-1.46261744158448	1.33333333333333	173	117
1	10.924533247659	-1.52808139660996	1.33333333333333	174	117
1	10.9876808386859	-1.59364414657419	1.33333333333333	175	117
1	11.0508284297128	-1.65930569147717	1.33333333333333	176	117
1	11.1139760207398	-1.7250660313189	1.33333333333333	177	117
1	11.1771236117667	-1.79092516609939	1.33333333333333	178	117
1	11.2402712027936	-1.85688309581863	1.33333333333333	179	117
1	11.3034187938206	-1.92293982047661	1.33333333333333	180	117
1	11.3665663848475	-1.98909534007335	1.33333333333333	181	117
1	7.38826815015087	1.98575587913974	1.66666666666667	1518	1453
1	7.4514157411778	1.92572564574559	1.66666666666667	1519	1453
1	7.51456333220473	1.86559661741268	1.66666666666667	1520	1453
1	7.57771092323166	1.80536879414103	1.66666666666667	1521	1453
1	7.64085851425859	1.74504217593062	1.66666666666667	1522	1453
1	7.70400610528552	1.68461676278146	1.66666666666667	1523	1453
1	7.76715369631245	1.62409255469355	1.66666666666667	1524	1453
1	7.83030128733938	1.56346955166689	1.66666666666667	1525	1453
1	7.89344887836631	1.50274775370148	1.66666666666667	1526	1453
1	7.95659646939325	1.44192716079731	1.66666666666667	1527	1453
1	8.01974406042018	1.3810077729544	1.66666666666667	1528	1453
1	8.08289165144711	1.31998959017273	1.66666666666667	1529	1453
1	8.14603924247404	1.25887261245231	1.66666666666667	1530	1453
1	8.20918683350097	1.19765683979314	1.66666666666667	1531	1453
1	8.2723344245279	1.13634227219522	1.66666666666667	1532	1453
1	8.33548201555483	1.07492890965855	1.66666666666667	1533	1453
1	8.39862960658176	1.01341675218312	1.66666666666667	1534	1453
1	8.46177719760869	0.951805799768947	1.66666666666667	1535	1453
1	8.52492478863562	0.890096052416022	1.66666666666667	1536	1453
1	8.58807237966255	0.828287510124343	1.66666666666667	1537	1453
1	8.65121997068948	0.766380172893915	1.66666666666667	1538	1453
1	8.71436756171641	0.704374040724733	1.66666666666667	1539	1453
1	8.77751515274334	0.6422691136168	1.66666666666667	1540	1453
1	8.84066274377027	0.580065391570118	1.66666666666667	1541	1453
1	8.9038103347972	0.517762874584682	1.66666666666667	1542	1453
1	8.96695792582413	0.455361562660497	1.66666666666667	1543	1453
1	9.03010551685106	0.392861455797558	1.66666666666667	1544	1453
1	9.093253107878	0.330262553995869	1.66666666666667	1545	1453
1	9.15640069890492	0.267564857255429	1.66666666666667	1546	1453
1	9.21954828993186	0.204768365576237	1.66666666666667	1547	1453
1	9.28269588095879	0.141873078958295	1.66666666666667	1548	1453
1	9.34584347198572	0.0788789974015993	1.66666666666667	1549	1453
1	9.40899106301265	0.0157861209061544	1.66666666666667	1550	1453
1	9.47213865403958	-0.0474055505280436	1.66666666666667	1551	1453
1	9.53528624506651	-0.110696016900993	1.66666666666667	1552	1453
1	9.59843383609344	-0.174085278212692	1.66666666666667	1553	1453
1	9.66158142712037	-0.237573334463144	1.66666666666667	1554	1453
1	9.7247290181473	-0.301160185652346	1.66666666666667	1555	1453
1	9.78787660917423	-0.364845831780301	1.66666666666667	1556	1453
1	9.85102420020116	-0.428630272847007	1.66666666666667	1557	1453
1	9.91417179122809	-0.492513508852463	1.66666666666667	1558	1453
1	9.97731938225502	-0.556495539796672	1.66666666666667	1559	1453
1	10.040466973282	-0.62057636567963	1.66666666666667	1560	1453
1	10.1036145643089	-0.684755986501342	1.66666666666667	1561	1453
1	10.1667621553358	-0.749034402261805	1.66666666666667	1562	1453
1	10.2299097463627	-0.813411612961018	1.66666666666667	1563	1453
1	10.2930573373897	-0.877887618598984	1.66666666666667	1564	1453
1	10.3562049284166	-0.942462419175699	1.66666666666667	1565	1453
1	10.4193525194435	-1.00713601469117	1.66666666666667	1566	1453
1	10.4825001104705	-1.07190840514539	1.66666666666667	1567	1453
1	10.5456477014974	-1.13677959053836	1.66666666666667	1568	1453
1	10.6087952925243	-1.20174957087008	1.66666666666667	1569	1453
1	10.6719428835513	-1.26681834614055	1.66666666666667	1570	1453
1	10.7350904745782	-1.33198591634978	1.66666666666667	1571	1453
1	10.7982380656051	-1.39725228149775	1.66666666666667	1572	1453
1	10.861385656632	-1.46261744158448	1.66666666666667	1573	1453
1	10.924533247659	-1.52808139660996	1.66666666666667	1574	1453
1	10.9876808386859	-1.59364414657419	1.66666666666667	1575	1453
1	11.0508284297128	-1.65930569147717	1.66666666666667	1576	1453
1	11.1139760207398	-1.7250660313189	1.66666666666667	1577	1453
1	11.1771236117667	-1.79092516609939	1.66666666666667	1578	1453
1	11.2402712027936	-1.85688309581863	1.66666666666667	1579	1453
1	11.3034187938206	-1.92293982047661	1.66666666666667	1580	1453
1	11.3665663848475	-1.98909534007335	1.66666666666667	1581	1453
