group	x	y	showSelected2	row_in_group	na_group
1	4.546626553939	-1.94590066388871	1.33333333333333	73	72
1	4.60977414496593	-1.82061712548549	1.33333333333333	74	72
1	4.67292173599286	-1.697977255285	1.33333333333333	75	72
1	4.73606932701979	-1.57798105328723	1.33333333333333	76	72
1	4.79921691804672	-1.46062851949218	1.33333333333333	77	72
1	4.86236450907365	-1.34591965389986	1.33333333333333	78	72
1	4.92551210010058	-1.23385445651027	1.33333333333333	79	72
1	4.98865969112751	-1.12443292732339	1.33333333333333	80	72
1	5.05180728215444	-1.01765506633925	1.33333333333333	81	72
1	5.11495487318137	-0.913520873557824	1.33333333333333	82	72
1	5.1781024642083	-0.812030348979126	1.33333333333333	83	72
1	5.24125005523523	-0.713183492603151	1.33333333333333	84	72
1	5.30439764626216	-0.616980304429902	1.33333333333333	85	72
1	5.36754523728909	-0.523420784459377	1.33333333333333	86	72
1	5.43069282831602	-0.432504932691577	1.33333333333333	87	72
1	5.49384041934296	-0.344232749126501	1.33333333333333	88	72
1	5.55698801036989	-0.258604233764151	1.33333333333333	89	72
1	5.62013560139682	-0.175619386604523	1.33333333333333	90	72
1	5.68328319242375	-0.0952782076476213	1.33333333333333	91	72
1	5.74643078345068	-0.0175806968934435	1.33333333333333	92	72
1	5.80957837447761	0.0574731456580095	1.33333333333333	93	72
1	5.87272596550454	0.129883320006737	1.33333333333333	94	72
1	5.93587355653147	0.199649826152742	1.33333333333333	95	72
1	5.9990211475584	0.266772664096021	1.33333333333333	96	72
1	6.06216873858533	0.331251833836576	1.33333333333333	97	72
1	6.12531632961226	0.393087335374406	1.33333333333333	98	72
1	6.18846392063919	0.452279168709511	1.33333333333333	99	72
1	6.25161151166612	0.508827333841893	1.33333333333333	100	72
1	6.31475910269305	0.56273183077155	1.33333333333333	101	72
1	6.37790669371998	0.613992659498481	1.33333333333333	102	72
1	6.44105428474691	0.662609820022689	1.33333333333333	103	72
1	6.50420187577384	0.708583312344172	1.33333333333333	104	72
1	6.56734946680077	0.75191313646293	1.33333333333333	105	72
1	6.6304970578277	0.792599292378964	1.33333333333333	106	72
1	6.69364464885464	0.830641780092273	1.33333333333333	107	72
1	6.75679223988157	0.866040599602858	1.33333333333333	108	72
1	6.8199398309085	0.898795750910718	1.33333333333333	109	72
1	6.88308742193543	0.928907234015853	1.33333333333333	110	72
1	6.94623501296236	0.956375048918265	1.33333333333333	111	72
1	7.00938260398929	0.981199195617951	1.33333333333333	112	72
1	7.07253019501622	1.00337967411491	1.33333333333333	113	72
1	7.13567778604315	1.02291648440915	1.33333333333333	114	72
1	7.19882537707008	1.03980962650066	1.33333333333333	115	72
1	7.26197296809701	1.05405910038945	1.33333333333333	116	72
1	7.32512055912394	1.06566490607552	1.33333333333333	117	72
1	7.38826815015087	1.07462704355886	1.33333333333333	118	72
1	7.4514157411778	1.08094551283947	1.33333333333333	119	72
1	7.51456333220473	1.08462031391736	1.33333333333333	120	72
1	7.57771092323166	1.08565144679253	1.33333333333333	121	72
1	7.64085851425859	1.08403891146497	1.33333333333333	122	72
1	7.70400610528552	1.07978270793468	1.33333333333333	123	72
1	7.76715369631245	1.07288283620168	1.33333333333333	124	72
1	7.83030128733938	1.06333929626594	1.33333333333333	125	72
1	7.89344887836631	1.05115208812749	1.33333333333333	126	72
1	7.95659646939325	1.0363212117863	1.33333333333333	127	72
1	8.01974406042018	1.0188466672424	1.33333333333333	128	72
1	8.08289165144711	0.998728454495767	1.33333333333333	129	72
1	8.14603924247404	0.975966573546411	1.33333333333333	130	72
1	8.20918683350097	0.950561024394332	1.33333333333333	131	72
1	8.2723344245279	0.922511807039527	1.33333333333333	132	72
1	8.33548201555483	0.891818921481999	1.33333333333333	133	72
1	8.39862960658176	0.858482367721745	1.33333333333333	134	72
1	8.46177719760869	0.822502145758766	1.33333333333333	135	72
1	8.52492478863562	0.783878255593064	1.33333333333333	136	72
1	8.58807237966255	0.742610697224637	1.33333333333333	137	72
1	8.65121997068948	0.698699470653486	1.33333333333333	138	72
1	8.71436756171641	0.652144575879609	1.33333333333333	139	72
1	8.77751515274334	0.602946012903008	1.33333333333333	140	72
1	8.84066274377027	0.551103781723683	1.33333333333333	141	72
1	8.9038103347972	0.496617882341633	1.33333333333333	142	72
1	8.96695792582413	0.439488314756859	1.33333333333333	143	72
1	9.03010551685106	0.379715078969359	1.33333333333333	144	72
1	9.093253107878	0.317298174979135	1.33333333333333	145	72
1	9.15640069890492	0.252237602786188	1.33333333333333	146	72
1	9.21954828993186	0.184533362390515	1.33333333333333	147	72
1	9.28269588095879	0.114185453792119	1.33333333333333	148	72
1	9.34584347198572	0.0411938769909961	1.33333333333333	149	72
1	9.40899106301265	-0.0344413680128489	1.33333333333333	150	72
1	9.47213865403958	-0.112720281219421	1.33333333333333	151	72
1	9.53528624506651	-0.193642862628717	1.33333333333333	152	72
1	9.59843383609344	-0.277209112240735	1.33333333333333	153	72
1	9.66158142712037	-0.363419030055481	1.33333333333333	154	72
1	9.7247290181473	-0.452272616072948	1.33333333333333	155	72
1	9.78787660917423	-0.543769870293143	1.33333333333333	156	72
1	9.85102420020116	-0.637910792716062	1.33333333333333	157	72
1	9.91417179122809	-0.734695383341703	1.33333333333333	158	72
1	9.97731938225502	-0.834123642170072	1.33333333333333	159	72
1	10.040466973282	-0.936195569201162	1.33333333333333	160	72
1	10.1036145643089	-1.04091116443498	1.33333333333333	161	72
