x	y	PANEL
0	0	1
0.0788525454074765	0.0789344887836631	1
0.157214042967251	0.157868977567326	1
0.234596502792369	0.236803466350989	1
0.310518031874169	0.315737955134653	1
0.384505835032011	0.394672443918316	1
0.456099159207016	0.473606932701979	1
0.524852162764468	0.552541421485642	1
0.590336691936528	0.631475910269305	1
0.652144947115187	0.710410399052968	1
0.709892022391333	0.789344887836632	1
0.763218302525169	0.868279376620295	1
0.811791702421021	0.947213865403958	1
0.855309735160412	1.02614835418762	1
0.893501395714874	1.10508284297128	1
0.926128848607841	1.18401733175495	1
0.952988909015839	1.26295182053861	1
0.973914308085538	1.34188630932227	1
0.988774734587003	1.42082079810594	1
0.997477646416339	1.4997552868896	1
0.999968846894156	1.57868977567326	1
0.996232822271007	1.65762426445693	1
0.986292838338003	1.73655875324059	1
0.970210795540986	1.81549324202425	1
0.94808684350051	1.89442773080792	1
0.920058757338175	1.97336221959158	1
0.886301079693209	2.05229670837524	1
0.847024033772299	2.1312311971589	1
0.802472214201578	2.21016568594257	1
0.752923063833377	2.28910017472623	1
0.698685145993307	2.36803466350989	1
0.640096222927107	2.44696915229356	1
0.577521152413589	2.52590364107722	1
0.511349615642327	2.60483812986088	1
0.441993690505579	2.68377261864455	1
0.369885285416547	2.76270710742821	1
0.29547344963467	2.84164159621187	1
0.219221576847691	2.92057608499554	1
0.141604519424952	2.9995105737792	1
0.0631056313126736	3.07844506256286	1
-0.015786242013637	3.15737955134653	1
-0.094579807794845	3.23631404013019	1
-0.1727843854741	3.31524852891385	1
-0.249912962370308	3.39418301769752	1
-0.325485226510212	3.47311750648118	1
-0.399030557732341	3.55205199526484	1
-0.470090958436003	3.63098648404851	1
-0.538223905724289	3.70992097283217	1
-0.603005107179614	3.78885546161583	1
-0.664031143110431	3.86778995039949	1
-0.720921978814716	3.94672443918316	1
-0.773323331215339	4.02565892796682	1
-0.820908875129262	4.10459341675048	1
-0.863382275431223	4.18352790553415	1
-0.900479032456752	4.26246239431781	1
-0.931968129152435	4.34139688310147	1
-0.957653469715929	4.42033137188514	1
-0.977375100766707	4.4992658606688	1
-0.991010207442792	4.57820034945246	1
-0.998473878220379	4.65713483823613	1
-0.999719633693478	4.73606932701979	1
-0.994739716020657	4.81500381580345	1
-0.98356513723637	4.89393830458712	1
-0.966265486126022	4.97287279337078	1
-0.942948494867437	5.05180728215444	1
-0.913759368137437	5.1307417709381	1
-0.87887987886146	5.20967625972177	1
-0.838527236237378	5.28861074850543	1
-0.792952733082779	5.36754523728909	1
-0.742440180929283	5.44647972607276	1
-0.687304142609184	5.52541421485642	1
-0.627887973340859	5.60434870364008	1
-0.564561682511918	5.68328319242375	1
-0.497719629475684	5.76221768120741	1
-0.42777806771021	5.84115216999107	1
-0.355172552633429	5.92008665877474	1
-0.280355229217014	5.9990211475584	1
-0.203792016290153	6.07795563634206	1
-0.125959705067717	6.15689012512573	1
-0.0473429899715583	6.23582461390939	1
0.0315685497648106	6.31475910269305	1
0.110283498911275	6.39369359147672	1
0.188311666489718	6.47262808026038	1
0.265167138398678	6.55156256904404	1
0.340371303404113	6.6304970578277	1
0.413455833652134	6.70943154661137	1
0.483965601142839	6.78836603539503	1
0.551461512003107	6.86730052417869	1
0.615523240908179	6.94623501296236	1
0.675751848623609	7.02516950174602	1
0.731772266367077	7.10410399052968	1
0.78323563151889	7.18303847931335	1
0.829821460135726	7.26197296809701	1
0.87123964273846	7.34090745688067	1
