group	x	y	showSelected2	row_in_group	na_group
1	5.43069282831602	-1.93297666109864	1.33333333333333	87	86
1	5.49384041934296	-1.7821075608947	1.33333333333333	88	86
1	5.55698801036989	-1.63522185741865	1.33333333333333	89	86
1	5.62013560139682	-1.49231955067051	1.33333333333333	90	86
1	5.68328319242375	-1.35340064065026	1.33333333333333	91	86
1	5.74643078345068	-1.21846512735792	1.33333333333333	92	86
1	5.80957837447761	-1.08751301079348	1.33333333333333	93	86
1	5.87272596550454	-0.960544290956946	1.33333333333333	94	86
1	5.93587355653147	-0.837558967848308	1.33333333333333	95	86
1	5.9990211475584	-0.718557041467574	1.33333333333333	96	86
1	6.06216873858533	-0.603538511814741	1.33333333333333	97	86
1	6.12531632961226	-0.492503378889809	1.33333333333333	98	86
1	6.18846392063919	-0.385451642692779	1.33333333333333	99	86
1	6.25161151166612	-0.28238330322365	1.33333333333333	100	86
1	6.31475910269305	-0.183298360482423	1.33333333333333	101	86
1	6.37790669371998	-0.0881968144690977	1.33333333333333	102	86
1	6.44105428474691	0.00292133481632573	1.33333333333333	103	86
1	6.50420187577384	0.0900560873738479	1.33333333333333	104	86
1	6.56734946680077	0.173207443203469	1.33333333333333	105	86
1	6.6304970578277	0.252375402305188	1.33333333333333	106	86
1	6.69364464885464	0.327559964679005	1.33333333333333	107	86
1	6.75679223988157	0.398761130324921	1.33333333333333	108	86
1	6.8199398309085	0.465978899242935	1.33333333333333	109	86
1	6.88308742193543	0.529213271433047	1.33333333333333	110	86
1	6.94623501296236	0.588464246895259	1.33333333333333	111	86
1	7.00938260398929	0.643731825629569	1.33333333333333	112	86
1	7.07253019501622	0.695016007635976	1.33333333333333	113	86
1	7.13567778604315	0.742316792914482	1.33333333333333	114	86
1	7.19882537707008	0.785634181465087	1.33333333333333	115	86
1	7.26197296809701	0.824968173287791	1.33333333333333	116	86
1	7.32512055912394	0.860318768382592	1.33333333333333	117	86
1	7.38826815015087	0.891685966749492	1.33333333333333	118	86
1	7.4514157411778	0.91906976838849	1.33333333333333	119	86
1	7.51456333220473	0.942470173299587	1.33333333333333	120	86
1	7.57771092323166	0.961887181482782	1.33333333333333	121	86
1	7.64085851425859	0.977320792938076	1.33333333333333	122	86
1	7.70400610528552	0.988771007665468	1.33333333333333	123	86
1	7.76715369631245	0.996237825664958	1.33333333333333	124	86
1	7.83030128733938	0.999721246936547	1.33333333333333	125	86
1	7.89344887836631	0.999221271480234	1.33333333333333	126	86
1	7.95659646939325	0.99473789929602	1.33333333333333	127	86
1	8.01974406042018	0.986271130383904	1.33333333333333	128	86
1	8.08289165144711	0.973820964743886	1.33333333333333	129	86
1	8.14603924247404	0.957387402375967	1.33333333333333	130	86
1	8.20918683350097	0.936970443280147	1.33333333333333	131	86
1	8.2723344245279	0.912570087456424	1.33333333333333	132	86
1	8.33548201555483	0.884186334904801	1.33333333333333	133	86
1	8.39862960658176	0.851819185625275	1.33333333333333	134	86
1	8.46177719760869	0.815468639617848	1.33333333333333	135	86
1	8.52492478863562	0.77513469688252	1.33333333333333	136	86
1	8.58807237966255	0.730817357419289	1.33333333333333	137	86
1	8.65121997068948	0.682516621228158	1.33333333333333	138	86
1	8.71436756171641	0.630232488309124	1.33333333333333	139	86
1	8.77751515274334	0.573964958662188	1.33333333333333	140	86
1	8.84066274377027	0.513714032287353	1.33333333333333	141	86
1	8.9038103347972	0.449479709184614	1.33333333333333	142	86
