group	x	y	showSelected2
1	0	-0.00437914937610251	1.33333333333333
1	0.0789344887836631	0.0771072269329588	1.33333333333333
1	0.157868977567326	0.156752319226291	1.33333333333333
1	0.236803466350989	0.234556127503894	1.33333333333333
1	0.315737955134653	0.310518651765768	1.33333333333333
1	0.394672443918316	0.384639892011913	1.33333333333333
1	0.473606932701979	0.456919848242328	1.33333333333333
1	0.552541421485642	0.527358520457015	1.33333333333333
1	0.631475910269305	0.595955908655972	1.33333333333333
1	0.710410399052968	0.6627120128392	1.33333333333333
1	0.789344887836632	0.727626833006699	1.33333333333333
1	0.868279376620295	0.790700369158469	1.33333333333333
1	0.947213865403958	0.851932621294509	1.33333333333333
1	1.02614835418762	0.911323589414821	1.33333333333333
1	1.10508284297128	0.968873273519404	1.33333333333333
1	1.18401733175495	1.02458167360826	1.33333333333333
1	1.26295182053861	1.07844878968138	1.33333333333333
1	1.34188630932227	1.13047462173878	1.33333333333333
1	1.42082079810594	1.18065916978044	1.33333333333333
1	1.4997552868896	1.22900243380638	1.33333333333333
1	1.57868977567326	1.27550441381659	1.33333333333333
1	1.65762426445693	1.32016510981106	1.33333333333333
1	1.73655875324059	1.36298452178981	1.33333333333333
1	1.81549324202425	1.40396264975283	1.33333333333333
1	1.89442773080792	1.44309949370013	1.33333333333333
1	1.97336221959158	1.48039505363169	1.33333333333333
1	2.05229670837524	1.51584932954752	1.33333333333333
1	2.1312311971589	1.54946232144762	1.33333333333333
1	2.21016568594257	1.581234029332	1.33333333333333
1	2.28910017472623	1.61116445320064	1.33333333333333
1	2.36803466350989	1.63925359305356	1.33333333333333
1	2.44696915229356	1.66550144889075	1.33333333333333
1	2.52590364107722	1.6899080207122	1.33333333333333
1	2.60483812986088	1.71247330851793	1.33333333333333
1	2.68377261864455	1.73319731230793	1.33333333333333
1	2.76270710742821	1.7520800320822	1.33333333333333
1	2.84164159621187	1.76912146784074	1.33333333333333
1	2.92057608499554	1.78432161958356	1.33333333333333
1	2.9995105737792	1.79768048731064	1.33333333333333
1	3.07844506256286	1.80919807102199	1.33333333333333
1	3.15737955134653	1.81887437071762	1.33333333333333
1	3.23631404013019	1.82670938639751	1.33333333333333
