group	x	y	showSelected2	row_in_group	na_group
1	2.2733132769695	1.97431841269108	1.33333333333333	37	36
1	2.33646086799643	1.82230209378385	1.33333333333333	38	36
1	2.39960845902336	1.67427308710959	1.33333333333333	39	36
1	2.46275605005029	1.53023139266829	1.33333333333333	40	36
1	2.52590364107722	1.39017701045996	1.33333333333333	41	36
1	2.58905123210415	1.25410994048459	1.33333333333333	42	36
1	2.65219882313108	1.12203018274219	1.33333333333333	43	36
1	2.71534641415801	0.993937737232758	1.33333333333333	44	36
1	2.77849400518494	0.869832603956292	1.33333333333333	45	36
1	2.84164159621187	0.749714782912791	1.33333333333333	46	36
1	2.9047891872388	0.633584274102257	1.33333333333333	47	36
1	2.96793677826573	0.521441077524689	1.33333333333333	48	36
1	3.03108436929267	0.413285193180088	1.33333333333333	49	36
1	3.0942319603196	0.309116621068454	1.33333333333333	50	36
1	3.15737955134653	0.208935361189785	1.33333333333333	51	36
1	3.22052714237346	0.112741413544083	1.33333333333333	52	36
1	3.28367473340039	0.0205347781313467	1.33333333333333	53	36
1	3.34682232442732	-0.0676845450484225	1.33333333333333	54	36
1	3.40996991545425	-0.151916555995225	1.33333333333333	55	36
1	3.47311750648118	-0.232161254709063	1.33333333333333	56	36
1	3.53626509750811	-0.308418641189933	1.33333333333333	57	36
1	3.59941268853504	-0.380688715437837	1.33333333333333	58	36
1	3.66256027956197	-0.448971477452775	1.33333333333333	59	36
1	3.7257078705889	-0.513266927234746	1.33333333333333	60	36
1	3.78885546161583	-0.573575064783751	1.33333333333333	61	36
1	3.85200305264276	-0.62989589009979	1.33333333333333	62	36
1	3.91515064366969	-0.682229403182862	1.33333333333333	63	36
1	3.97829823469662	-0.730575604032969	1.33333333333333	64	36
1	4.04144582572355	-0.774934492650108	1.33333333333333	65	36
1	4.10459341675048	-0.815306069034281	1.33333333333333	66	36
1	4.16774100777741	-0.851690333185488	1.33333333333333	67	36
1	4.23088859880435	-0.884087285103729	1.33333333333333	68	36
1	4.29403618983128	-0.912496924789004	1.33333333333333	69	36
1	4.35718378085821	-0.936919252241312	1.33333333333333	70	36
1	4.42033137188514	-0.957354267460653	1.33333333333333	71	36
1	4.48347896291207	-0.973801970447028	1.33333333333333	72	36
1	4.546626553939	-0.986262361200437	1.33333333333333	73	36
1	4.60977414496593	-0.99473543972088	1.33333333333333	74	36
1	4.67292173599286	-0.999221206008356	1.33333333333333	75	36
1	4.73606932701979	-0.999719660062866	1.33333333333333	76	36
1	4.79921691804672	-0.99623080188441	1.33333333333333	77	36
1	4.86236450907365	-0.988754631472987	1.33333333333333	78	36
1	4.92551210010058	-0.977291148828598	1.33333333333333	79	36
1	4.98865969112751	-0.961840353951242	1.33333333333333	80	36
1	5.05180728215444	-0.942402246840921	1.33333333333333	81	36
1	5.11495487318137	-0.918976827497633	1.33333333333333	82	36
1	5.1781024642083	-0.891564095921378	1.33333333333333	83	36
1	5.24125005523523	-0.860164052112157	1.33333333333333	84	36
1	5.30439764626216	-0.82477669606997	1.33333333333333	85	36
1	5.36754523728909	-0.785402027794817	1.33333333333333	86	36
1	5.43069282831602	-0.742040047286697	1.33333333333333	87	36
1	5.49384041934296	-0.694690754545611	1.33333333333333	88	36
1	5.55698801036989	-0.643354149571559	1.33333333333333	89	36
1	5.62013560139682	-0.588030232364539	1.33333333333333	90	36
1	5.68328319242375	-0.528719002924554	1.33333333333333	91	36
1	5.74643078345068	-0.465420461251603	1.33333333333333	92	36
1	5.80957837447761	-0.398134607345685	1.33333333333333	93	36
1	5.87272596550454	-0.326861441206801	1.33333333333333	94	36
1	5.93587355653147	-0.25160096283495	1.33333333333333	95	36
1	5.9990211475584	-0.172353172230133	1.33333333333333	96	36
1	6.06216873858533	-0.0891180693923501	1.33333333333333	97	36
1	6.12531632961226	-0.00189565432160088	1.33333333333333	98	36
1	6.18846392063919	0.0893140729821149	1.33333333333333	99	36
1	6.25161151166612	0.184511112518798	1.33333333333333	100	36
1	6.31475910269305	0.283695464288447	1.33333333333333	101	36
1	6.37790669371998	0.386867128291061	1.33333333333333	102	36
1	6.44105428474691	0.494026104526642	1.33333333333333	103	36
1	6.50420187577384	0.60517239299519	1.33333333333333	104	36
1	6.56734946680077	0.720305993696705	1.33333333333333	105	36
1	6.6304970578277	0.839426906631185	1.33333333333333	106	36
1	6.69364464885464	0.962535131798631	1.33333333333333	107	36
1	6.75679223988157	1.08963066919904	1.33333333333333	108	36
1	6.8199398309085	1.22071351883242	1.33333333333333	109	36
1	6.88308742193543	1.35578368069877	1.33333333333333	110	36
1	6.94623501296236	1.49484115479808	1.33333333333333	111	36
1	7.00938260398929	1.63788594113036	1.33333333333333	112	36
