group	x	y	showSelected2	row_in_group	na_group
1	0	0.305749774912892	1.33333333333333	1	0
1	0.0631475910269305	0.370495077212458	1.33333333333333	2	0
1	0.126295182053861	0.432266791796962	1.33333333333333	3	0
1	0.189442773080792	0.491064918666402	1.33333333333333	4	0
1	0.252590364107722	0.546889457820778	1.33333333333333	5	0
1	0.315737955134653	0.599740409260091	1.33333333333333	6	0
1	0.378885546161583	0.64961777298434	1.33333333333333	7	0
1	0.442033137188514	0.696521548993525	1.33333333333333	8	0
1	0.505180728215444	0.740451737287647	1.33333333333333	9	0
1	0.568328319242375	0.781408337866705	1.33333333333333	10	0
1	0.631475910269305	0.8193913507307	1.33333333333333	11	0
1	0.694623501296236	0.854400775879631	1.33333333333333	12	0
1	0.757771092323166	0.886436613313499	1.33333333333333	13	0
1	0.820918683350097	0.915498863032302	1.33333333333333	14	0
1	0.884066274377027	0.941587525036042	1.33333333333333	15	0
1	0.947213865403958	0.964702599324719	1.33333333333333	16	0
1	1.01036145643089	0.984844085898332	1.33333333333333	17	0
1	1.07350904745782	1.00201198475688	1.33333333333333	18	0
1	1.13665663848475	1.01620629590037	1.33333333333333	19	0
1	1.19980422951168	1.02742701932879	1.33333333333333	20	0
1	1.26295182053861	1.03567415504215	1.33333333333333	21	0
1	1.32609941156554	1.04094770304044	1.33333333333333	22	0
1	1.38924700259247	1.04324766332367	1.33333333333333	23	0
1	1.4523945936194	1.04257403589184	1.33333333333333	24	0
1	1.51554218464633	1.03892682074495	1.33333333333333	25	0
1	1.57868977567326	1.03230601788299	1.33333333333333	26	0
1	1.64183736670019	1.02271162730596	1.33333333333333	27	0
1	1.70498495772712	1.01014364901388	1.33333333333333	28	0
1	1.76813254875405	0.994602083006725	1.33333333333333	29	0
1	1.83128013978099	0.976086929284511	1.33333333333333	30	0
1	1.89442773080792	0.954598187847234	1.33333333333333	31	0
1	1.95757532183485	0.930135858694893	1.33333333333333	32	0
1	2.02072291286178	0.902699941827488	1.33333333333333	33	0
1	2.08387050388871	0.87229043724502	1.33333333333333	34	0
1	2.14701809491564	0.838907344947487	1.33333333333333	35	0
1	2.21016568594257	0.802550664934892	1.33333333333333	36	0
1	2.2733132769695	0.763220397207232	1.33333333333333	37	0
1	2.33646086799643	0.720916541764509	1.33333333333333	38	0
1	2.39960845902336	0.675639098606723	1.33333333333333	39	0
1	2.46275605005029	0.627388067733873	1.33333333333333	40	0
1	2.52590364107722	0.576163449145959	1.33333333333333	41	0
1	2.58905123210415	0.521965242842982	1.33333333333333	42	0
1	2.65219882313108	0.464793448824941	1.33333333333333	43	0
1	2.71534641415801	0.404648067091836	1.33333333333333	44	0
